Connected to COM3

ClearSy Safety Plateform - Startup
Version 0.7 
Replicas initialisation
PIC 0 - Card 0
(55:55)
nb_global_inputs 11, nb_local_inputs 3, nb_external_inputs 8 
nb_external_inputs 8, nb_external_outputs 8 
Cycle 0 time: 20
RW cycle time: 817
Cycle 1 time: 760
Cycle 2 time: 411
Cycle 0 time: 23
RW cycle time: 1194
Cycle 1 time: 437
Cycle 2 time: 424
Cycle 0 time: 19
RW cycle time: 880
Cycle 1 time: 479
Cycle 2 time: 487
Cycle 0 time: 21
RW cycle time: 987
Cycle 1 time: 433
Cycle 2 time: 421
Cycle 0 time: 19
RW cycle time: 873
Cycle 1 time: 573
Cycle 2 time: 429
Cycle 0 time: 22
RW cycle time: 1024
clock 2302950 ms | mcu 0 | user time 593 | I1 0 | I2 0 | I3 0 | O1 0 | 02 1
EXT_I 0 | EXT_ O 0
external_input_state 0 | nr_v__external_input_states 0
n_cycle 67193 | nb_rw_cycle_counter 22397 | nb_inter_pic_trame_counter 67192
Cycle 1 time: 599
Cycle 2 time: 395
Cycle 0 time: 23
RW cycle time: 1017
Cycle 1 time: 665
Cycle 2 time: 389
Cycle 0 time: 19
RW cycle time: 1073
Cycle 1 time: 697
Cycle 2 time: 428
Cycle 0 time: 22
RW cycle time: 1147
Cycle 1 time: 680
Cycle 2 time: 384
Cycle 0 time: 20
RW cycle time: 1084
Cycle 1 time: 469
Cycle 2 time: 476
Cycle 0 time: 22
RW cycle time: 967
Cycle 1 time: 686
Cycle 2 time: 376
Cycle 0 time: 18
RW cycle time: 1080
Cycle 1 time: 585
Cycle 2 time: 433
Cycle 0 time: 20
RW cycle time: 1038
Cycle 1 time: 507
Cycle 2 time: 410
Cycle 0 time: 21
RW cycle time: 938
Cycle 1 time: 458
Cycle 2 time: 491
Cycle 0 time: 23
RW cycle time: 972
Cycle 1 time: 566
Cycle 2 time: 408
Cycle 0 time: 22
RW cycle time: 996
Cycle 1 time: 672
Cycle 2 time: 423
Cycle 0 time: 19
RW cycle time: 1114
Cycle 1 time: 710
Cycle 2 time: 410
Cycle 0 time: 22
RW cycle time: 1142
Cycle 1 time: 478
Cycle 2 time: 436
Cycle 0 time: 22
RW cycle time: 936
Cycle 1 time: 532
Cycle 2 time: 392
Cycle 0 time: 20
RW cycle time: 944
Cycle 1 time: 463
Cycle 2 time: 385
Cycle 0 time: 20
RW cycle time: 868
Cycle 1 time: 867
Cycle 2 time: 432
Cycle 0 time: 22
RW cycle time: 1321
Cycle 1 time: 603
Cycle 2 time: 412
Cycle 0 time: 19
RW cycle time: 1034
Cycle 1 time: 647
Cycle 2 time: 454
Cycle 0 time: 19
RW cycle time: 1120
Cycle 1 time: 532
Cycle 2 time: 429
Cycle 0 time: 17
RW cycle time: 978
Cycle 1 time: 380
clock 2304952 ms | mcu 0 | user time 472 | I1 0 | I2 0 | I3 0 | O1 1 | 02 1
EXT_I 0 | EXT_ O 0
external_input_state 0 | nr_v__external_input_states 0
n_cycle 67251 | nb_rw_cycle_counter 22416 | nb_inter_pic_trame_counter 67250
Cycle 2 time: 478
Cycle 0 time: 18
RW cycle time: 876
Cycle 1 time: 675
Cycle 2 time: 394
Cycle 0 time: 23
RW cycle time: 1092
Cycle 1 time: 448
Cycle 2 time: 430
Cycle 0 time: 21
RW cycle time: 899
Cycle 1 time: 826
Cycle 2 time: 405
Cycle 0 time: 22
RW cycle time: 1253
Cycle 1 time: 748
Cycle 2 time: 462
Cycle 0 time: 19
RW cycle time: 1229
Cycle 1 time: 479
Cycle 2 time: 422
Cycle 0 time: 18
RW cycle time: 919
Cycle 1 time: 607
Cycle 2 time: 411
Cycle 0 time: 20
RW cycle time: 1038
Cycle 1 time: 449
Cycle 2 time: 390
Cycle 0 time: 21
RW cycle time: 860
Cycle 1 time: 740
Cycle 2 time: 403
Cycle 0 time: 17
RW cycle time: 1160
Cycle 1 time: 784
Cycle 2 time: 459
Cycle 0 time: 18
RW cycle time: 1261
Cycle 1 time: 403
Cycle 2 time: 468
Cycle 0 time: 16
RW cycle time: 887
Cycle 1 time: 523
Cycle 2 time: 364
Cycle 0 time: 16
RW cycle time: 903
Cycle 1 time: 616
Cycle 2 time: 459
Cycle 0 time: 22
RW cycle time: 1097
Cycle 1 time: 756
Cycle 2 time: 404
Cycle 0 time: 20
RW cycle time: 1180
Cycle 1 time: 404
Cycle 2 time: 408
Cycle 0 time: 18
RW cycle time: 830
Cycle 1 time: 510
Cycle 2 time: 457
Cycle 0 time: 21
RW cycle time: 988
Cycle 1 time: 579
Cycle 2 time: 380
Cycle 0 time: 22
RW cycle time: 981
Cycle 1 time: 542
Cycle 2 time: 451
Cycle 0 time: 23
RW cycle time: 1016
Cycle 1 time: 296
Cycle 2 time: 436
Cycle 0 time: 24
RW cycle time: 756
Cycle 1 time: 487
Cycle 2 time: 448
Cycle 0 time: 21
RW cycle time: 956
Cycle 1 time: 623
clock 2306993 ms | mcu 0 | user time 449 | I1 0 | I2 0 | I3 0 | O1 0 | 02 1
EXT_I 0 | EXT_ O 0
external_input_state 0 | nr_v__external_input_states 0
n_cycle 67311 | nb_rw_cycle_counter 22436 | nb_inter_pic_trame_counter 67310
Cycle 2 time: 455
Cycle 0 time: 17
RW cycle time: 1095
Cycle 1 time: 662
Cycle 2 time: 408
Cycle 0 time: 22
RW cycle time: 1092
Cycle 1 time: 496
Cycle 2 time: 444
Cycle 0 time: 20
RW cycle time: 960
Cycle 1 time: 513
Cycle 2 time: 446
Cycle 0 time: 22
RW cycle time: 981
Cycle 1 time: 554
Cycle 2 time: 403
Cycle 0 time: 16
RW cycle time: 973
Cycle 1 time: 583
Cycle 2 time: 378
Cycle 0 time: 17
RW cycle time: 978
Cycle 1 time: 555
Cycle 2 time: 480
Cycle 0 time: 19
RW cycle time: 1054
Cycle 1 time: 378
Cycle 2 time: 461
Cycle 0 time: 22
RW cycle time: 861
Cycle 1 time: 391
Cycle 2 time: 430
Cycle 0 time: 23
RW cycle time: 844
Cycle 1 time: 424
Cycle 2 time: 359
Cycle 0 time: 19
RW cycle time: 802
Cycle 1 time: 491
Cycle 2 time: 396
Cycle 0 time: 19
RW cycle time: 906
Cycle 1 time: 619
Cycle 2 time: 400
Cycle 0 time: 19
RW cycle time: 1038
Cycle 1 time: 529
Cycle 2 time: 401
Cycle 0 time: 18
RW cycle time: 948
Cycle 1 time: 716
Cycle 2 time: 388
Cycle 0 time: 21
RW cycle time: 1125
Cycle 1 time: 602
Cycle 2 time: 432
Cycle 0 time: 18
RW cycle time: 1052
Cycle 1 time: 602
Cycle 2 time: 452
Cycle 0 time: 20
RW cycle time: 1074
Cycle 1 time: 726
Cycle 2 time: 397
Cycle 0 time: 17
RW cycle time: 1140
Cycle 1 time: 689
Cycle 2 time: 482
Cycle 0 time: 24
RW cycle time: 1195
Cycle 1 time: 656
Cycle 2 time: 462
Cycle 0 time: 21
RW cycle time: 1139
Cycle 1 time: 517
Cycle 2 time: 395
Cycle 0 time: 18
RW cycle time: 930
Cycle 1 time: 767
clock 2309023 ms | mcu 0 | user time 427 | I1 0 | I2 0 | I3 0 | O1 0 | 02 1
EXT_I 0 | EXT_ O 0
external_input_state 0 | nr_v__external_input_states 0
n_cycle 67371 | nb_rw_cycle_counter 22456 | nb_inter_pic_trame_counter 67370
Cycle 2 time: 433
Cycle 0 time: 16
RW cycle time: 1216
Cycle 1 time: 589
Cycle 2 time: 439
Cycle 0 time: 19
RW cycle time: 1047
Cycle 1 time: 498
Cycle 2 time: 378
Cycle 0 time: 20
RW cycle time: 896
Cycle 1 time: 544
Cycle 2 time: 383
Cycle 0 time: 21
RW cycle time: 948
Cycle 1 time: 461
Cycle 2 time: 456
Cycle 0 time: 20
RW cycle time: 937
Cycle 1 time: 485
Cycle 2 time: 378
Cycle 0 time: 20
RW cycle time: 883
Cycle 1 time: 781
Cycle 2 time: 402
Cycle 0 time: 23
RW cycle time: 1206
Cycle 1 time: 772
Cycle 2 time: 455
Cycle 0 time: 21
RW cycle time: 1248
Cycle 1 time: 657
Cycle 2 time: 318
Cycle 0 time: 25
RW cycle time: 1000
Cycle 1 time: 429
Cycle 2 time: 451
Cycle 0 time: 17
RW cycle time: 897
Cycle 1 time: 769
Cycle 2 time: 437
Cycle 0 time: 25
RW cycle time: 1231
Cycle 1 time: 362
Cycle 2 time: 404
Cycle 0 time: 20
RW cycle time: 786
Cycle 1 time: 716
Cycle 2 time: 443
Cycle 0 time: 23
RW cycle time: 1182
Cycle 1 time: 769
Cycle 2 time: 397
Cycle 0 time: 22
RW cycle time: 1188
Cycle 1 time: 782
Cycle 2 time: 405
Cycle 0 time: 21
RW cycle time: 1208
Cycle 1 time: 590
Cycle 2 time: 388
Cycle 0 time: 18
RW cycle time: 996
Cycle 1 time: 634
Cycle 2 time: 432
Cycle 0 time: 21
RW cycle time: 1087
Cycle 1 time: 547
Cycle 2 time: 380
Cycle 0 time: 24
RW cycle time: 951
Cycle 1 time: 450
Cycle 2 time: 412
Cycle 0 time: 23
RW cycle time: 885
Cycle 1 time: 531
Cycle 2 time: 401
Cycle 0 time: 23
RW cycle time: 955
clock 2311038 ms | mcu 0 | user time 591 | I1 0 | I2 0 | I3 0 | O1 1 | 02 1
EXT_I 0 | EXT_ O 0
external_input_state 0 | nr_v__external_input_states 0
n_cycle 67430 | nb_rw_cycle_counter 22476 | nb_inter_pic_trame_counter 67429
Cycle 1 time: 597
Cycle 2 time: 422
Cycle 0 time: 19
RW cycle time: 1038
Cycle 1 time: 739
Cycle 2 time: 386
Cycle 0 time: 22
RW cycle time: 1147
Cycle 1 time: 712
Cycle 2 time: 409
Cycle 0 time: 23
RW cycle time: 1144
Cycle 1 time: 568
Cycle 2 time: 402
Cycle 0 time: 17
RW cycle time: 987
Cycle 1 time: 680
Cycle 2 time: 374
Cycle 0 time: 24
RW cycle time: 1078
Cycle 1 time: 500
Cycle 2 time: 438
Cycle 0 time: 20
RW cycle time: 958
Cycle 1 time: 659
Cycle 2 time: 460
Cycle 0 time: 20
RW cycle time: 1139
Cycle 1 time: 334
Cycle 2 time: 413
Cycle 0 time: 18
RW cycle time: 765
Cycle 1 time: 584
Cycle 2 time: 412
Cycle 0 time: 24
RW cycle time: 1020
Cycle 1 time: 627
Cycle 2 time: 405
Cycle 0 time: 17
RW cycle time: 1049
Cycle 1 time: 633
Cycle 2 time: 427
Cycle 0 time: 18
RW cycle time: 1078
Cycle 1 time: 658
Cycle 2 time: 375
Cycle 0 time: 23
RW cycle time: 1056
Cycle 1 time: 668
Cycle 2 time: 379
Cycle 0 time: 22
RW cycle time: 1069
Cycle 1 time: 631
Cycle 2 time: 465
Cycle 0 time: 18
RW cycle time: 1114
Cycle 1 time: 224
Cycle 2 time: 380
Cycle 0 time: 21
RW cycle time: 625
Cycle 1 time: 619
Cycle 2 time: 380
Cycle 0 time: 23
RW cycle time: 1022
Cycle 1 time: 719
Cycle 2 time: 412
Cycle 0 time: 21
RW cycle time: 1152
Cycle 1 time: 450
Cycle 2 time: 377
Cycle 0 time: 17
RW cycle time: 844
Cycle 1 time: 769
Cycle 2 time: 414
Cycle 0 time: 24
RW cycle time: 1207
Cycle 1 time: 661
Cycle 2 time: 388
Cycle 0 time: 17
RW cycle time: 1066
clock 2313108 ms | mcu 0 | user time 732 | I1 0 | I2 0 | I3 0 | O1 1 | 02 0
EXT_I 0 | EXT_ O 0
external_input_state 0 | nr_v__external_input_states 0
n_cycle 67490 | nb_rw_cycle_counter 22496 | nb_inter_pic_trame_counter 67489
Cycle 1 time: 738
Cycle 2 time: 386
Cycle 0 time: 22
RW cycle time: 1146
Cycle 1 time: 494
Cycle 2 time: 373
Cycle 0 time: 23
RW cycle time: 890
Cycle 1 time: 581
Cycle 2 time: 367
Cycle 0 time: 28
RW cycle time: 976
Cycle 1 time: 662
Cycle 2 time: 399
Cycle 0 time: 21
RW cycle time: 1082
Cycle 1 time: 706
Cycle 2 time: 337
Cycle 0 time: 24
RW cycle time: 1067
Cycle 1 time: 588
Cycle 2 time: 394
Cycle 0 time: 19
RW cycle time: 1001
Cycle 1 time: 567
Cycle 2 time: 380
Cycle 0 time: 23
RW cycle time: 970
Cycle 1 time: 541
Cycle 2 time: 337
Cycle 0 time: 20
RW cycle time: 898
Cycle 1 time: 649
Cycle 2 time: 360
Cycle 0 time: 17
RW cycle time: 1026
Cycle 1 time: 612
Cycle 2 time: 377
Cycle 0 time: 18
RW cycle time: 1007
Cycle 1 time: 669
Cycle 2 time: 396
Cycle 0 time: 22
RW cycle time: 1087
Cycle 1 time: 586
Cycle 2 time: 366
Cycle 0 time: 23
RW cycle time: 975
Cycle 1 time: 588
Cycle 2 time: 358
Cycle 0 time: 22
RW cycle time: 968
Cycle 1 time: 592
Cycle 2 time: 381
Cycle 0 time: 19
RW cycle time: 992
Cycle 1 time: 540
Cycle 2 time: 372
Cycle 0 time: 21
RW cycle time: 933
Cycle 1 time: 602
Cycle 2 time: 387
Cycle 0 time: 18
RW cycle time: 1007
Cycle 1 time: 534
Cycle 2 time: 365
Cycle 0 time: 18
RW cycle time: 917
Cycle 1 time: 681
Cycle 2 time: 369
Cycle 0 time: 41
RW cycle time: 1091
Cycle 1 time: 528
Cycle 2 time: 367
Cycle 0 time: 19
RW cycle time: 914
Cycle 1 time: 683
Cycle 2 time: 406
Cycle 0 time: 19
RW cycle time: 1108
Cycle 1 time: 560
clock 2315138 ms | mcu 0 | user time 423 | I1 0 | I2 0 | I3 0 | O1 0 | 02 0
EXT_I 0 | EXT_ O 0
external_input_state 0 | nr_v__external_input_states 0
n_cycle 67551 | nb_rw_cycle_counter 22516 | nb_inter_pic_trame_counter 67550
Cycle 2 time: 429
Cycle 0 time: 15
RW cycle time: 1004
Cycle 1 time: 563
Cycle 2 time: 389
Cycle 0 time: 18
RW cycle time: 970
Cycle 1 time: 539
Cycle 2 time: 372
Cycle 0 time: 20
RW cycle time: 931
Cycle 1 time: 594
Cycle 2 time: 423
Cycle 0 time: 20
RW cycle time: 1037
Cycle 1 time: 514
Cycle 2 time: 374
Cycle 0 time: 20
RW cycle time: 908
Cycle 1 time: 604
Cycle 2 time: 366
Cycle 0 time: 22
RW cycle time: 992
Cycle 1 time: 668
Cycle 2 time: 381
Cycle 0 time: 20
RW cycle time: 1069
Cycle 1 time: 376
Cycle 2 time: 388
Cycle 0 time: 17
RW cycle time: 781
Cycle 1 time: 589
Cycle 2 time: 422
Cycle 0 time: 21
RW cycle time: 1032
Cycle 1 time: 556
Cycle 2 time: 334
Cycle 0 time: 16
RW cycle time: 906
Cycle 1 time: 497
Cycle 2 time: 346
Cycle 0 time: 19
RW cycle time: 862
Cycle 1 time: 623
Cycle 2 time: 398
Cycle 0 time: 18
RW cycle time: 1039
Cycle 1 time: 607
Cycle 2 time: 397
Cycle 0 time: 20
RW cycle time: 1024
Cycle 1 time: 619
Cycle 2 time: 332
Cycle 0 time: 19
RW cycle time: 970
Cycle 1 time: 512
Cycle 2 time: 395
Cycle 0 time: 20
RW cycle time: 927
Cycle 1 time: 627
Cycle 2 time: 351
Cycle 0 time: 19
RW cycle time: 997
Cycle 1 time: 707
Cycle 2 time: 382
Cycle 0 time: 20
RW cycle time: 1109
Cycle 1 time: 626
Cycle 2 time: 368
Cycle 0 time: 19
RW cycle time: 1013
Cycle 1 time: 444
Cycle 2 time: 402
Cycle 0 time: 19
RW cycle time: 865
Cycle 1 time: 458
Cycle 2 time: 386
Cycle 0 time: 18
RW cycle time: 862
Cycle 1 time: 607
Cycle 2 time: 346
Cycle 0 time: 20
RW cycle time: 973
clock 2317139 ms | mcu 0 | user time 720 | I1 0 | I2 0 | I3 0 | O1 1 | 02 0
EXT_I 0 | EXT_ O 0
external_input_state 0 | nr_v__external_input_states 0
n_cycle 67613 | nb_rw_cycle_counter 22537 | nb_inter_pic_trame_counter 67612
Cycle 1 time: 726
Cycle 2 time: 400
Cycle 0 time: 20
RW cycle time: 1146
Cycle 1 time: 599
Cycle 2 time: 366
Cycle 0 time: 21
RW cycle time: 986
Cycle 1 time: 632
Cycle 2 time: 372
Cycle 0 time: 20
RW cycle time: 1024
Cycle 1 time: 649
Cycle 2 time: 372
Cycle 0 time: 19
RW cycle time: 1040
Cycle 1 time: 625
Cycle 2 time: 329
Cycle 0 time: 20
RW cycle time: 974
Cycle 1 time: 508
Cycle 2 time: 371
Cycle 0 time: 19
RW cycle time: 898
Cycle 1 time: 638
Cycle 2 time: 377
Cycle 0 time: 19
RW cycle time: 1034
Cycle 1 time: 600
Cycle 2 time: 345
Cycle 0 time: 20
RW cycle time: 965
Cycle 1 time: 629
Cycle 2 time: 378
Cycle 0 time: 19
RW cycle time: 1026
Cycle 1 time: 622
Cycle 2 time: 340
Cycle 0 time: 19
RW cycle time: 981
Cycle 1 time: 531
Cycle 2 time: 360
Cycle 0 time: 18
RW cycle time: 909
Cycle 1 time: 641
Cycle 2 time: 349
Cycle 0 time: 21
RW cycle time: 1011
Cycle 1 time: 645
Cycle 2 time: 400
Cycle 0 time: 20
RW cycle time: 1065
Cycle 1 time: 498
Cycle 2 time: 399
Cycle 0 time: 20
RW cycle time: 917
Cycle 1 time: 505
Cycle 2 time: 362
Cycle 0 time: 19
RW cycle time: 886
Cycle 1 time: 638
Cycle 2 time: 380
Cycle 0 time: 22
RW cycle time: 1040
Cycle 1 time: 690
Cycle 2 time: 371
Cycle 0 time: 19
RW cycle time: 1080
Cycle 1 time: 602
Cycle 2 time: 381
Cycle 0 time: 20
RW cycle time: 1003
Cycle 1 time: 663
Cycle 2 time: 400
Cycle 0 time: 21
RW cycle time: 1084
Cycle 1 time: 624
Cycle 2 time: 352
Cycle 0 time: 19
RW cycle time: 995
Cycle 1 time: 646
clock 2319177 ms | mcu 0 | user time 385 | I1 0 | I2 0 | I3 0 | O1 1 | 02 0
EXT_I 0 | EXT_ O 0
external_input_state 0 | nr_v__external_input_states 0
n_cycle 67674 | nb_rw_cycle_counter 22557 | nb_inter_pic_trame_counter 67673
Cycle 2 time: 391
Cycle 0 time: 15
RW cycle time: 1052
Cycle 1 time: 625
Cycle 2 time: 380
Cycle 0 time: 20
RW cycle time: 1025
Cycle 1 time: 642
Cycle 2 time: 369
Cycle 0 time: 20
RW cycle time: 1031
Cycle 1 time: 425
Cycle 2 time: 397
Cycle 0 time: 20
RW cycle time: 842
Cycle 1 time: 452
Cycle 2 time: 352
Cycle 0 time: 20
RW cycle time: 824
Cycle 1 time: 545
Cycle 2 time: 378
Cycle 0 time: 19
RW cycle time: 942
Cycle 1 time: 837
Cycle 2 time: 374
Cycle 0 time: 22
RW cycle time: 1233
Cycle 1 time: 628
Cycle 2 time: 391
Cycle 0 time: 19
RW cycle time: 1038
Cycle 1 time: 622
Cycle 2 time: 387
Cycle 0 time: 23
RW cycle time: 1032
Cycle 1 time: 632
Cycle 2 time: 383
Cycle 0 time: 17
RW cycle time: 1032
Cycle 1 time: 569
Cycle 2 time: 330
Cycle 0 time: 24
RW cycle time: 923
Cycle 1 time: 659
Cycle 2 time: 371
Cycle 0 time: 18
RW cycle time: 1048
Cycle 1 time: 629
Cycle 2 time: 378
Cycle 0 time: 19
RW cycle time: 1026
Cycle 1 time: 635
Cycle 2 time: 368
Cycle 0 time: 19
RW cycle time: 1022
Cycle 1 time: 648
Cycle 2 time: 341
Cycle 0 time: 19
RW cycle time: 1008
Cycle 1 time: 510
Cycle 2 time: 386
Cycle 0 time: 20
RW cycle time: 916
Cycle 1 time: 614
Cycle 2 time: 438
Cycle 0 time: 22
RW cycle time: 1074
Cycle 1 time: 604
Cycle 2 time: 418
Cycle 0 time: 22
RW cycle time: 1044
Cycle 1 time: 600
Cycle 2 time: 371
Cycle 0 time: 20
RW cycle time: 991
Cycle 1 time: 645
Cycle 2 time: 377
Cycle 0 time: 21
RW cycle time: 1043
Cycle 1 time: 624
clock 2321186 ms | mcu 0 | user time 354 | I1 0 | I2 0 | I3 0 | O1 0 | 02 0
EXT_I 0 | EXT_ O 0
external_input_state 0 | nr_v__external_input_states 0
n_cycle 67734 | nb_rw_cycle_counter 22577 | nb_inter_pic_trame_counter 67733
Cycle 2 time: 360
Cycle 0 time: 16
RW cycle time: 1000
Cycle 1 time: 651
Cycle 2 time: 356
Cycle 0 time: 25
RW cycle time: 1032
Cycle 1 time: 623
Cycle 2 time: 399
Cycle 0 time: 20
RW cycle time: 1042
Cycle 1 time: 611
Cycle 2 time: 377
Cycle 0 time: 22
RW cycle time: 1010
Cycle 1 time: 629
Cycle 2 time: 353
Cycle 0 time: 19
RW cycle time: 1001
Cycle 1 time: 652
Cycle 2 time: 382
Cycle 0 time: 22
RW cycle time: 1056
Cycle 1 time: 618
Cycle 2 time: 352
Cycle 0 time: 21
RW cycle time: 991
Cycle 1 time: 641
Cycle 2 time: 402
Cycle 0 time: 22
RW cycle time: 1065
Cycle 1 time: 607
Cycle 2 time: 354
Cycle 0 time: 23
RW cycle time: 984
Cycle 1 time: 648
Cycle 2 time: 356
Cycle 0 time: 19
RW cycle time: 1023
Cycle 1 time: 632
Cycle 2 time: 404
Cycle 0 time: 20
RW cycle time: 1056
Cycle 1 time: 575
Cycle 2 time: 361
Cycle 0 time: 17
RW cycle time: 953
Cycle 1 time: 621
Cycle 2 time: 421
Cycle 0 time: 22
RW cycle time: 1064
Cycle 1 time: 556
Cycle 2 time: 391
Cycle 0 time: 22
RW cycle time: 969
Cycle 1 time: 588
Cycle 2 time: 355
Cycle 0 time: 18
RW cycle time: 961
Cycle 1 time: 627
Cycle 2 time: 382
Cycle 0 time: 21
RW cycle time: 1030
Cycle 1 time: 597
Cycle 2 time: 370
Cycle 0 time: 20
RW cycle time: 987
Cycle 1 time: 674
Cycle 2 time: 387
Cycle 0 time: 19
RW cycle time: 1080
Cycle 1 time: 638
Cycle 2 time: 363
Cycle 0 time: 19
RW cycle time: 1020
Cycle 1 time: 623
Cycle 2 time: 378
Cycle 0 time: 19
RW cycle time: 1020
Cycle 1 time: 601
clock 2323217 ms | mcu 0 | user time 345 | I1 0 | I2 0 | I3 0 | O1 1 | 02 0
EXT_I 0 | EXT_ O 0
external_input_state 0 | nr_v__external_input_states 0
n_cycle 67794 | nb_rw_cycle_counter 22597 | nb_inter_pic_trame_counter 67793
Cycle 2 time: 351
Cycle 0 time: 14
RW cycle time: 966
Cycle 1 time: 628
Cycle 2 time: 362
Cycle 0 time: 19
RW cycle time: 1009
Cycle 1 time: 932
Cycle 2 time: 432
Cycle 0 time: 22
RW cycle time: 1386
Cycle 1 time: 577
Cycle 2 time: 381
Cycle 0 time: 22
RW cycle time: 980
Cycle 1 time: 539
Cycle 2 time: 446
Cycle 0 time: 20
RW cycle time: 1005
Cycle 1 time: 481
Cycle 2 time: 371
Cycle 0 time: 21
RW cycle time: 873
Cycle 1 time: 537
Cycle 2 time: 352
Cycle 0 time: 16
RW cycle time: 905
Cycle 1 time: 763
Cycle 2 time: 410
Cycle 0 time: 21
RW cycle time: 1194
Cycle 1 time: 592
Cycle 2 time: 379
Cycle 0 time: 20
RW cycle time: 991
Cycle 1 time: 596
Cycle 2 time: 393
Cycle 0 time: 18
RW cycle time: 1007
Cycle 1 time: 571
Cycle 2 time: 388
Cycle 0 time: 22
RW cycle time: 981
Cycle 1 time: 632
Cycle 2 time: 362
Cycle 0 time: 20
RW cycle time: 1014
Cycle 1 time: 518
Cycle 2 time: 409
Cycle 0 time: 20
RW cycle time: 947
Cycle 1 time: 806
Cycle 2 time: 379
Cycle 0 time: 20
RW cycle time: 1205
Cycle 1 time: 812
Cycle 2 time: 382
Cycle 0 time: 21
RW cycle time: 1215
Cycle 1 time: 914
Cycle 2 time: 376
Cycle 0 time: 23
RW cycle time: 1313
Cycle 1 time: 777
Cycle 2 time: 406
Cycle 0 time: 17
RW cycle time: 1200
Cycle 1 time: 855
Cycle 2 time: 378
Cycle 0 time: 20
RW cycle time: 1253
Cycle 1 time: 548
Cycle 2 time: 357
Cycle 0 time: 19
RW cycle time: 924
clock 2325223 ms | mcu 0 | user time 639 | I1 0 | I2 0 | I3 0 | O1 1 | 02 0
EXT_I 0 | EXT_ O 0
external_input_state 0 | nr_v__external_input_states 0
n_cycle 67850 | nb_rw_cycle_counter 22616 | nb_inter_pic_trame_counter 67849
Cycle 1 time: 646
Cycle 2 time: 391
Cycle 0 time: 17
RW cycle time: 1054
Cycle 1 time: 656
Cycle 2 time: 409
Cycle 0 time: 21
RW cycle time: 1086
Cycle 1 time: 618
Cycle 2 time: 381
Cycle 0 time: 19
RW cycle time: 1018
Cycle 1 time: 639
Cycle 2 time: 355
Cycle 0 time: 21
RW cycle time: 1015
Cycle 1 time: 654
Cycle 2 time: 381
Cycle 0 time: 20
RW cycle time: 1055
Cycle 1 time: 641
Cycle 2 time: 347
Cycle 0 time: 19
RW cycle time: 1007
Cycle 1 time: 622
Cycle 2 time: 387
Cycle 0 time: 19
RW cycle time: 1028
Cycle 1 time: 925
Cycle 2 time: 369
Cycle 0 time: 23
RW cycle time: 1317
Cycle 1 time: 941
Cycle 2 time: 373
Cycle 0 time: 20
RW cycle time: 1334
Cycle 1 time: 829
Cycle 2 time: 367
Cycle 0 time: 20
RW cycle time: 1216
Cycle 1 time: 767
Cycle 2 time: 397
Cycle 0 time: 20
RW cycle time: 1184
Cycle 1 time: 577
Cycle 2 time: 381
Cycle 0 time: 25
RW cycle time: 983
Cycle 1 time: 632
Cycle 2 time: 354
Cycle 0 time: 22
RW cycle time: 1008
Cycle 1 time: 752
Cycle 2 time: 339
Cycle 0 time: 21
RW cycle time: 1112
Cycle 1 time: 653
Cycle 2 time: 368
Cycle 0 time: 22
RW cycle time: 1043
Cycle 1 time: 638
Cycle 2 time: 384
Cycle 0 time: 24
RW cycle time: 1046
Cycle 1 time: 628
Cycle 2 time: 390
Cycle 0 time: 17
RW cycle time: 1035
Cycle 1 time: 697
Cycle 2 time: 399
Cycle 0 time: 21
RW cycle time: 1117
Cycle 1 time: 588
Cycle 2 time: 362
Cycle 0 time: 17
RW cycle time: 967
clock 2327289 ms | mcu 0 | user time 676 | I1 0 | I2 0 | I3 0 | O1 0 | 02 0
EXT_I 0 | EXT_ O 0
external_input_state 0 | nr_v__external_input_states 0
n_cycle 67907 | nb_rw_cycle_counter 22635 | nb_inter_pic_trame_counter 67906
Cycle 1 time: 683
Cycle 2 time: 371
Cycle 0 time: 29
RW cycle time: 1083
Cycle 1 time: 584
Cycle 2 time: 382
Cycle 0 time: 17
RW cycle time: 983
Cycle 1 time: 554
Cycle 2 time: 360
Cycle 0 time: 18
RW cycle time: 932
Cycle 1 time: 571
Cycle 2 time: 361
Cycle 0 time: 18
RW cycle time: 950
Cycle 1 time: 676
Cycle 2 time: 363
Cycle 0 time: 20
RW cycle time: 1059
Cycle 1 time: 550
Cycle 2 time: 367
Cycle 0 time: 19
RW cycle time: 936
Cycle 1 time: 664
Cycle 2 time: 373
Cycle 0 time: 21
RW cycle time: 1058
Cycle 1 time: 884
Cycle 2 time: 370
Cycle 0 time: 20
RW cycle time: 1274
Cycle 1 time: 1011
Cycle 2 time: 377
Cycle 0 time: 22
RW cycle time: 1410
Cycle 1 time: 624
Cycle 2 time: 390
Cycle 0 time: 20
RW cycle time: 1034
Cycle 1 time: 612
Cycle 2 time: 363
Cycle 0 time: 19
RW cycle time: 994
Cycle 1 time: 634
Cycle 2 time: 356
Cycle 0 time: 18
RW cycle time: 1008
Cycle 1 time: 648
Cycle 2 time: 360
Cycle 0 time: 19
RW cycle time: 1027
Cycle 1 time: 656
Cycle 2 time: 347
Cycle 0 time: 19
RW cycle time: 1022
Cycle 1 time: 709
Cycle 2 time: 382
Cycle 0 time: 20
RW cycle time: 1111
Cycle 1 time: 623
Cycle 2 time: 337
Cycle 0 time: 19
RW cycle time: 979
Cycle 1 time: 643
